OBJECTID,STREETNAME,COUNTY,TOWNSHIP,PHOTOYEAR,CONDITION,SHAPELEN
26942,BAY VISTA WDR,MARION,LAWRENCE,2007, ,138.424583103902
26943,BAY VISTA WDR,MARION,LAWRENCE,2007, ,99.4989389315859
26944,BAY VISTA WDR,MARION,LAWRENCE,2007, ,182.962863618265
26945,BAY VISTA EDR,MARION,LAWRENCE,2007, ,356.201500847725
26946,POINTE EAST CT,MARION,LAWRENCE,2010, ,114.858733644066
26947,STEEPLECHASE DR,MARION,LAWRENCE,2007, ,601.972205208816
26948,STEEPLECHASE DR,MARION,LAWRENCE,2007, ,77.4689671908141
26949,STEEPLECHASE DR,MARION,LAWRENCE,2007, ,25.3639979765108
26950,NA,MARION,LAWRENCE,2007, ,214.550905263081
26951,TANHURST DR,MARION,LAWRENCE,2010, ,171.444751549801
26952,VISTAMERE WAY,MARION,LAWRENCE,2010, ,62.7878709564216
26953,TANHURST DR,MARION,LAWRENCE,2010, ,124.104329738985
26954,VISTAMERE WAY,MARION,LAWRENCE,2010, ,423.488802126812
26955,ANDIRON WAY,MARION,LAWRENCE,2010, ,508.916499956686
26956,DORAL CT,MARION,LAWRENCE,2010, ,139.756170597509
26957,DORAL NDR,MARION,LAWRENCE,2007, ,179.928638444929
26958,NA,MARION,LAWRENCE,2010, ,34.0321321551065
26959,UNNAMED,MARION,LAWRENCE,2010, ,78.7406316604544
26960,UNNAMED,MARION,LAWRENCE,2010, ,155.72393622883
26961,UNNAMED,MARION,LAWRENCE,2010, ,345.867784246838
26962,NA,MARION,LAWRENCE,2010, ,354.859285789192
26963,UNNAMED,MARION,LAWRENCE,2010, ,700.561403902199
26964,UNKNOWN,MARION,LAWRENCE,2010, ,279.477653807779
26965,CAPLOCK LN,MARION,LAWRENCE,2010, ,405.838747128
26966,SOUTHWIND DR,MARION,LAWRENCE,2007, ,890.113521524175
26967,FALL CREEK RD,MARION,LAWRENCE,2007, ,664.369481433263
26968,SHAHAN CT,MARION,LAWRENCE,2010, ,152.133210909729
26969,FALL CREEK RD,MARION,LAWRENCE,2010, ,132.277026168961
26970,FALL CREEK RD,MARION,LAWRENCE,2010, ,735.531154025823
26971,ANCHORAGE DR,MARION,LAWRENCE,2007, ,421.876371034721
26972,Carroll Rd,HANCOCK,VERNON,2010, ,464.330014604427
26973,Glory Maple Dr,HANCOCK,VERNON,2010, ,179.754978619414
26974,Spice Bush Ct,HANCOCK,VERNON,2010, ,179.112462346871
26975,Glory Maple Dr,HANCOCK,VERNON,2010, ,65.0574084906039
26976,Glory Maple Dr,HANCOCK,VERNON,2010, ,251.695614786801
26977,Glory Maple Dr,HANCOCK,VERNON,2010, ,268.853884752748
26978,May Apple Dr,HANCOCK,VERNON,2010, ,364.842959882923
26979,Thornebush Dr,HANCOCK,VERNON,2010, ,130.724275510767
26980,Thornebush Dr,HANCOCK,VERNON,2010, ,346.046980616027
26981,CARROLL RD,HANCOCK,VERNON,2010, ,445.493216202886
26982,Glory Maple Dr,HANCOCK,VERNON,2010, ,181.976064792088
26983,Spice Ct,HANCOCK,VERNON,2010, ,295.733759225427
26984,Glory Maple Dr,HANCOCK,VERNON,2010, ,134.736110394809
26985,NA,MARION,WASHINGTON,2010, ,256.39908550105
26986,NA,MARION,WASHINGTON,2010, ,109.271585143332
26987,NA,MARION,WASHINGTON,2007, ,620.589003024304
26988,CASTLE CREEK PKWY EDR,MARION,LAWRENCE,2010, ,353.649848724355
26989,NA,MARION,LAWRENCE,2007, ,643.723049785087
26990,NA,MARION,LAWRENCE,2010, ,78.4052494435651
26991,NA,MARION,LAWRENCE,2007, ,191.606731018076
26992,KELLY LN,MARION,WASHINGTON,2010, ,339.926729461829
26993,NA,MARION,WASHINGTON,2010, ,51.9425083012005
26994,NA,MARION,LAWRENCE,2007, ,218.853553093816
26995,NA,MARION,LAWRENCE,2010, ,240.745441656782
26996,NA,MARION,LAWRENCE,2010, ,303.026953416509
26997,NA,MARION,WASHINGTON,2007, ,160.263087018172
26998,CASTLETON SQUARE DR,MARION,LAWRENCE,2010, ,184.423537286206
26999,NA,MARION,LAWRENCE,2010, ,171.63307235194
27000,NA,MARION,LAWRENCE,2010, ,35.838375708469
27767,STONECREST CT,MARION,WASHINGTON,2010, ,88.9598122526232
27768,RILEY AVE,MARION,WASHINGTON,2010, ,669.165003103665
27769,DEQUINCY ST,MARION,WASHINGTON,2010, ,753.535212791062
27770,41ST ST,MARION,WASHINGTON,2010, ,180.347734793561
27771,STONECREST CT,MARION,WASHINGTON,2010, ,118.627871422006
27772,STONECREST CT,MARION,WASHINGTON,2010, ,169.599428047041
27773,STONECREST CT,MARION,WASHINGTON,2010, ,178.010107251069
27774,41ST ST,MARION,WASHINGTON,2010, ,577.821812493761
27775,41ST ST,MARION,WASHINGTON,2010, ,461.510795124119
27776,DEQUINCY ST,MARION,WASHINGTON,2010, ,281.407899688136
27777,DEQUINCY ST,MARION,WASHINGTON,2010, ,253.790071992979
27778,40TH ST,MARION,WASHINGTON,2010, ,1002.04822430689
27779,RITTER AVE,MARION,LAWRENCE,2010, ,927.537274908899
27780,LESLEY AVE,MARION,LAWRENCE,2010, ,466.465838383997
27781,LESLEY AVE,MARION,LAWRENCE,2010, ,452.03309240342
27782,SHADY LN,MARION,LAWRENCE,2010, ,460.726962098435
27783,SHADY LN,MARION,LAWRENCE,2010, ,444.864181681617
27784,AUDUBON RD,MARION,LAWRENCE,2010, ,151.827146852197
27785,AUDUBON RD,MARION,LAWRENCE,2010, ,152.896736682932
27786,SHADY LN,MARION,LAWRENCE,2010, ,456.956966592759
27787,SHADY LN,MARION,LAWRENCE,2010, ,431.679871955861
27788,44TH ST,MARION,LAWRENCE,2010, ,236.294398780258
27789,42ND ST,MARION,LAWRENCE,2010, ,680.806842762241
27790,IRVINGTON AVE,MARION,LAWRENCE,2010, ,252.904198443672
27791,MARILYN RD,MARION,LAWRENCE,2010, ,380.629862076929
27792,IRVINGTON AVE,MARION,LAWRENCE,2010, ,563.395517803367
27793,FLAMINGO EDR,MARION,LAWRENCE,2010, ,507.219783565091
27794,FLAMINGO EDR,MARION,LAWRENCE,2010, ,440.620257464581
27795,42ND ST,MARION,LAWRENCE,2010, ,219.615739624221
27796,42ND ST,MARION,LAWRENCE,2010, ,208.505669360751
27797,FLAMINGO WDR,MARION,LAWRENCE,2010, ,418.210450317998
27798,FLAMINGO WDR,MARION,LAWRENCE,2010, ,494.433392237061
27799,41ST ST,MARION,LAWRENCE,2010, ,615.51713219808
27800,41ST ST,MARION,LAWRENCE,2010, ,128.934054468399
27801,41ST ST,MARION,LAWRENCE,2010, ,469.296461558846
27802,IRVINGTON AVE,MARION,LAWRENCE,2010, ,104.027679083333
27803,IRVINGTON AVE,MARION,LAWRENCE,2010, ,80.6958572474274
27804,IRVINGTON AVE,MARION,LAWRENCE,2010, ,261.527692166667
27805,MARILYN RD,MARION,LAWRENCE,2010, ,384.048447584034
27806,41ST ST,MARION,LAWRENCE,2010, ,171.34954976009
27807,41ST ST,MARION,LAWRENCE,2010, ,168.057759625665
27808,CULVER ST,MARION,LAWRENCE,2010, ,451.861700452715
27809,CULVER ST,MARION,LAWRENCE,2010, ,502.369751618583
27810,WINTHROP AVE,MARION,WASHINGTON,2007, ,74.7091592048611
27811,35TH ST,MARION,CENTER,2007, ,339.324554275825
27812,SUTHERLAND AVE,MARION,CENTER,2010, ,209.734592047192
27813,WINTHROP AVE,MARION,CENTER,2010, ,46.2353496196508
27814,KINNEAR AVE,MARION,CENTER,2010, ,143.476503656522
27815,ORCHARD AVE,MARION,WASHINGTON,2010, ,47.0567606968658
27816,KINNEAR AVE,MARION,CENTER,2010, ,607.733853799931
27817,BALTIMORE AVE,MARION,CENTER,2010, ,467.039549961982
27818,36TH ST,MARION,CENTER,2010, ,133.000955630525
27819,BALTIMORE AVE,MARION,CENTER,2010, ,225.075017759786
27820,SCHOFIELD AVE,MARION,CENTER,2007, ,854.576609637557
27821,CAROLINE AVE,MARION,CENTER,2007, ,1561.00703960669
27822,34TH ST,MARION,CENTER,2007, ,89.9382066157932
27823,RALSTON AVE,MARION,CENTER,2007, ,690.797773922478
27824,RALSTON AVE,MARION,CENTER,2007, ,549.380048450439
27825,HOVEY ST,MARION,CENTER,2007, ,101.930130129224
27826,HOVEY ST,MARION,CENTER,2007, ,98.2573494166667
27827,SUTHERLAND AVE,MARION,CENTER,2010, ,160.068162703599
27828,MEADOWS DR,MARION,WASHINGTON,2007, ,33.8251110300131
27829,MEADOWS DR,MARION,WASHINGTON,2007, ,18.5763567559054
27830,MEADOWS DR,MARION,WASHINGTON,2007, ,167.942660436519
27831,MEADOWS DR,MARION,WASHINGTON,2007, ,43.1293813134013
27832,MEADOWS DR,MARION,WASHINGTON,2007, ,287.28037141438
27833,MEADOWS DR,MARION,WASHINGTON,2007, ,156.583753887237
27834,MEADOWS DR,MARION,WASHINGTON,2007, ,126.164226277327
27835,38TH ST,MARION,CENTER,2010, ,9.86739916979732
27836,38TH ST,MARION,WASHINGTON,2010, ,154.648970254416
27837,38TH ST,MARION,CENTER,2007, ,56.7875236358293
27838,TACOMA AVE,MARION,CENTER,2007, ,126.251890719547
27839,MOUNTAIN LAUREL PL,MARION,WASHINGTON,2010, ,154.365936634391
27840,MOUNTAIN LAUREL PL,MARION,WASHINGTON,2010, ,129.535567490166
27841,BLUE SPRUCE LN,MARION,WASHINGTON,2010, ,99.9211275050406
27842,MOUNTAIN LAUREL PL,MARION,WASHINGTON,2010, ,88.9565382111003
27843,38TH ST,MARION,CENTER,2007, ,32.0739023484308
27844,BLUE SPRUCE LN,MARION,WASHINGTON,2010, ,123.104100650073
27845,BLUE SPRUCE LN,MARION,WASHINGTON,2010, ,142.64193349327
27846,GALE ST,MARION,CENTER,2007, ,121.104048901939
27847,SHERMAN DR,MARION,CENTER,2010, ,41.4969922757045
27848,34TH ST,MARION,CENTER,2010, ,9.99712373861551
27849,SHERMAN DR,MARION,CENTER,2007, ,10.145649
27850,SHERMAN DR,MARION,CENTER,2007, ,36.2920502063759
27851,SHERMAN DR,MARION,CENTER,2007, ,563.490605378124
27852,SHERMAN DR,MARION,CENTER,2007, ,643.088446888915
27853,SHERMAN DR,MARION,CENTER,2007, ,44.0940719166667
27854,SHERMAN DR,MARION,CENTER,2007, ,224.378751639939
27855,SHERMAN DR,MARION,CENTER,2007, ,809.973829997539
27856,34TH ST,MARION,CENTER,2007, ,18.0711580833333
27610,FALL CREEK PKWY NDR,MARION,WASHINGTON,2010, ,4674.27633390229
27611,FALL CREEK PKWY NDR,MARION,WASHINGTON,2010, ,1775.4530236315
27612,MALLARD VIEW DR,MARION,WASHINGTON,2010, ,2072.1334517376
27613,MALLARD VIEW DR,MARION,WASHINGTON,2010, ,139.690196436547
27614,ALSUDA CT,MARION,WASHINGTON,2010, ,634.926337529476
27615,ALSUDA CT,MARION,WASHINGTON,2010, ,55.7942496963991
27616,ALSUDA DR,MARION,WASHINGTON,2010, ,80.5597397350262
27617,ALSUDA DR,MARION,WASHINGTON,2010, ,246.316505581514
27618,ALSUDA DR,MARION,WASHINGTON,2010, ,152.649177135829
27619,ALSUDA DR,MARION,WASHINGTON,2010, ,151.595621750136
27620,ALSUDA DR,MARION,WASHINGTON,2010, ,393.536047770544
27621,PARK LODGE CT,MARION,WASHINGTON,2010, ,542.378079346768
27622,ADMAR CT,MARION,WASHINGTON,2010, ,791.772780160953
27623,ALSUDA DR,MARION,WASHINGTON,2010, ,197.447207463466
27624,NA,MARION,WASHINGTON,2010, ,291.154806978978
27625,NA,MARION,WASHINGTON,2010, ,64.7284357981044
27626,NA,MARION,WASHINGTON,2010, ,162.657463687906
27627,NA,MARION,WASHINGTON,2010, ,59.0120513170654
27628,ALSUDA DR,MARION,WASHINGTON,2010, ,272.816000249927
27629,LADYWOOD BLUFF DR,MARION,WASHINGTON,2010, ,65.5614240926544
27630,EMERSON AVE,MARION,WASHINGTON,2010, ,617.194447020643
27631,EMERSON AVE,MARION,WASHINGTON,2010, ,374.169654531857
27632,EMERSON AVE,MARION,WASHINGTON,2010, ,388.580587518746
27633,EMERSON AVE,MARION,WASHINGTON,2010, ,389.259107444084
27634,EMERSON AVE,MARION,WASHINGTON,2010, ,169.520334975374
27635,EMERSON AVE,MARION,WASHINGTON,2010, ,227.732305814543
27636,EMERSON AVE,MARION,LAWRENCE,2010, ,861.077966349793
27637,EMERSON AVE,MARION,WASHINGTON,2010, ,827.319431703611
27638,EASTBOURNE DR,MARION,LAWRENCE,2010, ,242.847478158553
27639,NA,MARION,LAWRENCE,2010, ,815.352604866053
27640,"NA
",MARION,LAWRENCE,2010, ,405.609709039048
27641,STAUGHTON DR,MARION,LAWRENCE,2010, ,529.453816145882
27642,46TH ST,MARION,LAWRENCE,2010, ,51.6802866118387
27643,46TH ST,MARION,LAWRENCE,2010, ,69.340690375238
27644,46TH ST,MARION,LAWRENCE,2010, ,35.1911678795181
27645,ARLINGTON AVE,MARION,LAWRENCE,2010, ,32.0985187838327
27646,ARLINGTON AVE,MARION,LAWRENCE,2010, ,188.993879744246
27647,NA,MARION,LAWRENCE,2010, ,370.472016458499
27648,46TH ST,MARION,LAWRENCE,2010, ,338.569674118597
27649,CAMPBELL AVE,MARION,LAWRENCE,2010, ,325.033001043918
27650,CAMPBELL AVE,MARION,LAWRENCE,2010, ,322.260848844625
27651,46TH ST,MARION,LAWRENCE,2010, ,710.501092372397
27652,PRISCILLA AVE,MARION,LAWRENCE,2010, ,326.127741879815
27653,PRISCILLA AVE,MARION,LAWRENCE,2010, ,375.123271817892
27654,46TH ST,MARION,LAWRENCE,2010, ,355.861898535678
27655,46TH ST,MARION,LAWRENCE,2010, ,324.698029039991
27857,34TH ST,MARION,CENTER,2007, ,165.77980724368
27858,34TH ST,MARION,CENTER,2007, ,271.599567379525
27859,34TH ST,MARION,CENTER,2007, ,275.104978064706
27860,34TH ST,MARION,CENTER,2007, ,65.1302075565482
27861,34TH ST,MARION,CENTER,2007, ,28.8785612918424
27862,34TH ST,MARION,CENTER,2007, ,223.988217925048
27863,34TH ST,MARION,CENTER,2007, ,21.8833222489569
27864,34TH ST,MARION,CENTER,2007, ,28.8785657254494
27865,34TH ST,MARION,CENTER,2007, ,94.2640786772241
27866,NA,MARION,WASHINGTON,2010, ,260.167494709573
27867,SUTHERLAND AVE,MARION,CENTER,2010, ,200.571519195734
27868,GUILFORD AVE,MARION,CENTER,2010, ,70.6498769006996
27869,NA,MARION,CENTER,2007, ,43.6055560419184
27870,NA,MARION,CENTER,2007, ,191.219823745128
27871,NA,MARION,CENTER,2007, ,103.880977123366
27872,NA,MARION,CENTER,2007, ,76.8449292540339
27873,NA,MARION,CENTER,2007, ,301.474220009754
27874,NA,MARION,CENTER,2010, ,471.269995571221
27875,29TH ST,MARION,CENTER,2007, ,189.228878896238
27876,BROADWAY ST,MARION,CENTER,2010, ,107.346242050136
27877,BROADWAY ST,MARION,CENTER,2010, ,103.895854405348
27878,SUTHERLAND AVE,MARION,CENTER,2010, ,30.1822575194226
27879,28TH ST,MARION,CENTER,2007, ,477.323121505518
27880,28TH ST,MARION,CENTER,2007, ,129.465444903131
27881,28TH ST,MARION,CENTER,2007, ,145.141966604079
27882,28TH ST,MARION,CENTER,2007, ,140.569775373978
27883,28TH ST,MARION,CENTER,2007, ,143.184816575585
27884,28TH ST,MARION,CENTER,2007, ,172.155192392433
27885,SUTHERLAND AVE,MARION,CENTER,2007, ,47.5420378715813
27886,SUTHERLAND AVE,MARION,CENTER,2007, ,106.844252428871
27887,NA,MARION,CENTER,2010, ,36.1272095480649
27888,BROUSE ST,MARION,CENTER,2010, ,448.672600129961
27889,BROUSE ST,MARION,CENTER,2010, ,452.631532912135
27890,BROUSE ST,MARION,CENTER,2010, ,101.37757398232
27891,NA,MARION,CENTER,2007, ,186.990014256642
27892,NA,MARION,CENTER,2010, ,93.8336996877809
27893,30TH ST,MARION,CENTER,2007, ,1238.18260752563
27894,30TH ST,MARION,CENTER,2007, ,215.58885223962
27895,30TH ST,MARION,CENTER,2007, ,839.947406937947
27896,30TH ST,MARION,CENTER,2010, ,70.2888287750855
27897,30TH ST,MARION,CENTER,2007, ,739.018469009451
27898,COLUMBIA AVE,MARION,CENTER,2007, ,68.4195373461987
27899,COLUMBIA AVE,MARION,CENTER,2010, ,65.5814512906118
27900,COLUMBIA AVE,MARION,CENTER,2010, ,196.822963086932
27901,BALTIMORE AVE,MARION,CENTER,2007, ,747.887228812896
27902,30TH ST,MARION,CENTER,2007, ,456.783933801945
27903,30TH ST,MARION,CENTER,2010, ,27.6021801685958
27904,EASTERN AVE,MARION,CENTER,2007, ,1119.15959571932
27905,28TH ST,MARION,CENTER,2007, ,738.477666142947
27906,WINTHROP AVE,MARION,CENTER,2010, ,485.065197077367
27907,ALVORD ST,MARION,CENTER,2010, ,307.111164408942
27908,ALVORD ST,MARION,CENTER,2010, ,18.1424626655895
27909,ALVORD ST,MARION,CENTER,2010, ,81.9863048550863
27910,23RD ST,MARION,CENTER,2010, ,80.676148286928
27911,22ND ST,MARION,CENTER,2010, ,102.655375435497
27912,22ND ST,MARION,CENTER,2007, ,1390.64134241932
27656,46TH ST,MARION,LAWRENCE,2010, ,262.8658747344
27657,46TH ST,MARION,LAWRENCE,2010, ,143.304148360601
27658,SHADY LN,MARION,LAWRENCE,2010, ,822.37122774869
27659,SHADY LN,MARION,LAWRENCE,2010, ,819.216858077723
27660,LESLEY AVE,MARION,LAWRENCE,2010, ,828.681587616229
27661,LESLEY AVE,MARION,LAWRENCE,2010, ,813.712186974623
27662,CHEVIOT PL,MARION,LAWRENCE,2010, ,187.729383723825
27663,45TH ST,MARION,LAWRENCE,2010, ,695.714150519342
27664,45TH ST,MARION,LAWRENCE,2010, ,338.434404548541
27665,45TH ST,MARION,LAWRENCE,2010, ,341.868258053197
27666,BOLTON AVE,MARION,LAWRENCE,2010, ,434.600849901649
27667,BOLTON AVE,MARION,LAWRENCE,2010, ,430.951138108794
27668,PRISCILLA AVE,MARION,LAWRENCE,2010, ,599.151724847139
27669,PRISCILLA AVE,MARION,LAWRENCE,2010, ,542.283480360011
27670,ARLINGTON AVE,MARION,LAWRENCE,2010, ,191.733578338763
27671,DANIEL DR,MARION,LAWRENCE,2010, ,130.92518891856
27672,DANIEL DR,MARION,LAWRENCE,2010, ,205.995887849668
27673,MARK LN,MARION,LAWRENCE,2010, ,151.921465052759
27674,MARK LN,MARION,LAWRENCE,2010, ,150.660258998666
27675,KENMORE RD,MARION,LAWRENCE,2010, ,216.879945477397
27676,KENMORE RD,MARION,LAWRENCE,2010, ,232.124847058384
27677,52ND PL,MARION,LAWRENCE,2010, ,361.849853804878
27678,52ND PL,MARION,LAWRENCE,2010, ,334.587727937947
27679,MOONLIGHT DR,MARION,LAWRENCE,2010, ,463.299593375979
27680,MOONLIGHT DR,MARION,LAWRENCE,2010, ,117.848178795336
27681,52ND PL,MARION,LAWRENCE,2010, ,383.474727541679
27682,52ND PL,MARION,LAWRENCE,2010, ,796.223068985122
27683,52ND PL,MARION,LAWRENCE,2010, ,383.490226737607
27684,MARK LN,MARION,LAWRENCE,2010, ,328.425377781242
27685,52ND ST,MARION,LAWRENCE,2010, ,464.633253205283
27686,52ND ST,MARION,LAWRENCE,2010, ,383.379192167721
27687,MARK LN,MARION,LAWRENCE,2010, ,434.859943538438
27688,MARK LN,MARION,LAWRENCE,2010, ,810.665497830195
27689,52ND PL,MARION,LAWRENCE,2010, ,366.695102430032
27690,52ND PL,MARION,LAWRENCE,2010, ,410.188294623429
27691,BRENDONSHIRE CT,MARION,LAWRENCE,2010, ,456.076350709412
27692,HAWTHORNE DR,MARION,LAWRENCE,2010, ,226.541913174853
27693,BRENDONSHIRE CT,MARION,LAWRENCE,2010, ,225.582054114569
27694,ARLINGTON AVE,MARION,LAWRENCE,2010, ,190.276849518626
27695,ARLINGTON AVE,MARION,LAWRENCE,2010, ,336.497082782077
27696,ARLINGTON AVE,MARION,LAWRENCE,2010, ,336.64303028089
27697,LAUREL HALL DR,MARION,LAWRENCE,2010, ,121.606368356608
27698,ARLINGTON AVE,MARION,LAWRENCE,2010, ,348.408010777885
27699,ARLINGTON AVE,MARION,LAWRENCE,2010, ,359.165754539077
27700,ARLINGTON AVE,MARION,LAWRENCE,2010, ,388.327560914267
27701,ARLINGTON AVE,MARION,LAWRENCE,2010, ,516.838581742416
27702,NA,MARION,LAWRENCE,2010, ,1465.68451843511
27703,NA,MARION,LAWRENCE,2010, ,495.152522198817
27704,ARLINGTON AVE,MARION,LAWRENCE,2010, ,140.467458428131
27705,ARLINGTON AVE,MARION,LAWRENCE,2010, ,57.3372352101133
27706,ARLINGTON AVE,MARION,LAWRENCE,2010, ,123.602032150938
27707,ARLINGTON AVE,MARION,LAWRENCE,2010, ,34.6774280316193
27708,ARLINGTON AVE,MARION,LAWRENCE,2010, ,297.197513918492
27709,ARLINGTON AVE,MARION,LAWRENCE,2010, ,252.55613696176
27710,ARLINGTON AVE,MARION,LAWRENCE,2010, ,57.0357117204975
27711,ARLINGTON AVE,MARION,LAWRENCE,2010, ,371.442840568385
27712,FALL CREEK PKWY NDR,MARION,WASHINGTON,2010, ,518.282280404265
27713,MILLERSVILLE RD,MARION,WASHINGTON,2010, ,249.729187003629
27714,MILLERSVILLE RD,MARION,WASHINGTON,2010, ,269.738588915165
27715,ABBY CREEK LN,MARION,WASHINGTON,2010, ,160.150086534118
27716,LAKEWAY DR,MARION,WASHINGTON,2010, ,145.333795241637
27717,LAKEWAY DR,MARION,WASHINGTON,2010, ,398.607238406392
27913,22ND ST,MARION,CENTER,2007, ,255.418231970895
27914,25TH ST,MARION,CENTER,2010, ,122.154381465974
27915,25TH ST,MARION,CENTER,2010, ,56.8831933490442
27916,WENDY LN,MARION,CENTER,2007, ,241.136187033233
27917,WENDY LN,MARION,CENTER,2007, ,681.937848940855
27918,NA,MARION,CENTER,2010, ,176.651849263148
27919,HILLSIDE AVE,MARION,CENTER,2010, ,118.400422985804
27920,ENTERPRISE PARK PL,MARION,CENTER,2007, ,314.97538585389
27921,ENTERPRISE PARK PL,MARION,CENTER,2007, ,464.431638162242
27922,HILLSIDE AVE,MARION,CENTER,2010, ,22.5494797450525
27923,SHELDON ST,MARION,CENTER,2010, ,96.8267569300246
27924,DR A J BROWN AVE,MARION,CENTER,2010, ,165.471263141673
27925,HOVEY ST,MARION,CENTER,2010, ,77.7903846034758
27926,DR A J BROWN AVE,MARION,CENTER,2007, ,397.823906670613
27927,DR A J BROWN AVE,MARION,CENTER,2007, ,816.773538846897
27928,HOVEY ST,MARION,CENTER,2010, ,131.29096384644
27929,EASTERN AVE,MARION,CENTER,2007, ,914.175043523545
27930,25TH ST,MARION,CENTER,2007, ,628.438835014565
27931,KEYSTONE AVE,MARION,CENTER,2007, ,33.2996981878976
27932,17TH ST,MARION,CENTER,2007, ,169.79485042056
27933,17TH ST,MARION,CENTER,2007, ,170.836495521039
27934,17TH ST,MARION,CENTER,2007, ,170.594530638976
27935,17TH ST,MARION,CENTER,2007, ,167.909577079497
27936,17TH ST,MARION,CENTER,2007, ,131.867492542324
27937,17TH ST,MARION,CENTER,2007, ,145.83709158388
27938,17TH ST,MARION,CENTER,2007, ,143.232893496747
27939,17TH ST,MARION,CENTER,2007, ,371.758907427072
27940,17TH ST,MARION,CENTER,2007, ,160.533865831125
27941,17TH ST,MARION,CENTER,2007, ,127.828482830592
27942,17TH ST,MARION,CENTER,2007, ,14.0719436122373
27943,17TH ST,MARION,CENTER,2007, ,13.02064325
27944,17TH ST,MARION,CENTER,2007, ,16.145637
27945,17TH ST,MARION,CENTER,2010, ,127.535856095997
27946,ALABAMA ST,MARION,CENTER,2010, ,79.5196894107151
27947,ALVORD ST,MARION,CENTER,2007, ,102.083129166667
27948,ALVORD ST,MARION,CENTER,2007, ,110.94844279378
27949,ALVORD ST,MARION,CENTER,2007, ,196.371208376936
27950,ALVORD ST,MARION,CENTER,2007, ,293.246474374224
27718,MILLERSVILLE RD,MARION,WASHINGTON,2010, ,204.319937351047
27719,MILLERSVILLE RD,MARION,WASHINGTON,2010, ,202.775837921462
27720,42ND ST,MARION,WASHINGTON,2010, ,654.184757671853
27721,42ND ST,MARION,WASHINGTON,2010, ,460.830137034805
27722,MEADOWS DR,MARION,WASHINGTON,2010, ,156.931076216884
27723,MEADOWS DR,MARION,WASHINGTON,2010, ,165.072630387428
27724,MEADOWS DR,MARION,WASHINGTON,2010, ,176.419492273603
27725,EDGEMERE CT,MARION,WASHINGTON,2010, ,770.532517880647
27726,EDGEMERE CT,MARION,WASHINGTON,2010, ,546.145753666356
27727,EDGEMERE CT,MARION,WASHINGTON,2010, ,483.70631738016
27728,EDGEMERE CT,MARION,WASHINGTON,2010, ,19.3637115145736
27729,NA,MARION,WASHINGTON,2010, ,165.393813016837
27730,NA,MARION,WASHINGTON,2010, ,97.4842785358267
27731,MEADOWS DR,MARION,WASHINGTON,2010, ,98.4199148831835
27732,MEADOWS DR,MARION,WASHINGTON,2010, ,431.890939616193
27733,MEADOWS DR,MARION,WASHINGTON,2010, ,423.57057454831
27734,MEADOWS DR,MARION,WASHINGTON,2010, ,449.422642665125
27735,MEADOWS DR,MARION,WASHINGTON,2010, ,136.688956330248
27736,MEADOWS DR,MARION,WASHINGTON,2010, ,46.3892126623306
27737,MEADOWS PKWY,MARION,WASHINGTON,2010, ,176.950535031805
27738,ADAMS ST,MARION,WASHINGTON,2010, ,143.339256484365
27739,MEADOWS DR,MARION,WASHINGTON,2007, ,759.370355472081
27740,39TH ST,MARION,WASHINGTON,2010, ,112.925083878793
27741,39TH ST,MARION,WASHINGTON,2010, ,21.4828713764773
27742,KEYSTONE AVE,MARION,WASHINGTON,2010, ,19.0218214266611
27743,BUNKER HILL DR,MARION,WASHINGTON,2010, ,688.233382938525
27744,BUNKER HILL DR,MARION,WASHINGTON,2010, ,394.306965331104
27745,ALEXANDRIA CT,MARION,WASHINGTON,2010, ,1362.08933581804
27746,ALEXANDRIA CT,MARION,WASHINGTON,2010, ,334.044238690655
27747,BUNKER HILL DR,MARION,WASHINGTON,2010, ,533.657208184634
27748,39TH ST,MARION,WASHINGTON,2010, ,122.987263700439
27749,MILL CROSSING DR,MARION,WASHINGTON,2010, ,177.071545221724
27750,STAR MAGNOLIA PL,MARION,WASHINGTON,2010, ,157.367865597771
27751,STAR MAGNOLIA PL,MARION,WASHINGTON,2010, ,210.561283702278
27752,MILL CROSSING DR,MARION,WASHINGTON,2010, ,207.476800255225
27753,EMERSON AVE,MARION,WASHINGTON,2010, ,133.852670532268
27754,EMERSON AVE,MARION,WASHINGTON,2010, ,401.155603741563
27755,EMERSON AVE,MARION,LAWRENCE,2010, ,574.471009385483
27756,EMERSON AVE,MARION,WASHINGTON,2010, ,1131.719584455
27757,EMERSON AVE,MARION,LAWRENCE,2010, ,703.797802809348
27758,EMERSON AVE,MARION,LAWRENCE,2010, ,104.153898138958
27759,EMERSON AVE,MARION,LAWRENCE,2010, ,91.9852437344281
27760,EMERSON AVE,MARION,LAWRENCE,2010, ,114.014326270016
27761,EMERSON AVE,MARION,LAWRENCE,2010, ,660.841353709746
27762,EMERSON AVE,MARION,WASHINGTON,2010, ,635.517844089829
27763,STONECREST CT,MARION,WASHINGTON,2010, ,229.368009655975
27764,STONECREST CT,MARION,WASHINGTON,2010, ,251.48070962377
27765,STONECREST CT,MARION,WASHINGTON,2010, ,213.964247200504
27766,STONECREST CT,MARION,WASHINGTON,2010, ,167.240948469829
27951,ALVORD ST,MARION,CENTER,2007, ,197.934291042766
27952,ALVORD ST,MARION,CENTER,2007, ,636.745190114106
27953,ALVORD ST,MARION,CENTER,2007, ,169.548878384556
